source_id,x_m,y_m,z_m,distance_to_detector_m,distance_offset_m,propagation_compensation_s,theta_src,phi_src,theta_rot,phi_rot,gw_phase_offset_rad,rotor_phase_offset_rad
45,-3.75,-7.5,0.0,3999.971289584461,-0.028710415539080714,-9.576522861601305e-11,0.009254468373655277,6.079163678738195,1.7235956275155158,0.014195146475122837,-3.6102640642729634e-07,-1.8051320321364817e-07
46,3.75,-7.5,0.0,4000.0462881696785,0.0462881696785189,1.5439683014849533e-10,0.011096985635119927,6.1134044955178535,1.7234173668569703,0.014170929301536109,5.820623367984769e-07,2.910311683992384e-07
47,11.25,-7.5,0.0,4000.1353473976446,0.13534739764463666,4.514589647919835e-10,0.012948727153863325,6.137873432813684,1.72339450527007,0.014175907855240859,1.7019602006252982e-06,8.509801003126491e-07
48,-11.25,0.0,0.0,3999.9033210191374,-0.09667898086263449,-3.2247825504547864e-10,0.007187568940561084,0.0,1.729816524537253,0.014342763037987297,-1.2157143803919977e-06,-6.078571901959988e-07
49,-3.75,0.0,0.0,3999.964258277813,-0.03574172218714011,-1.1921855299246202e-10,0.009062538360668037,0.0,1.72983588909899,0.014348000215832738,-4.4944335630326895e-07,-2.2472167815163448e-07
50,3.75,0.0,0.0,4000.039256994864,0.03925699486399026,1.3094394551030774e-10,0.010937444062385688,0.0,1.7298338678335812,0.01434919892199601,4.936470446966939e-07,2.4682352234834696e-07
51,11.25,0.0,0.0,4000.128316379373,0.12831637937279083,4.2800660231084335e-10,0.012812272868101179,0.0,1.7298330059854754,0.014349611328939445,1.6135468770092083e-06,8.067734385046042e-07
52,-11.25,7.5,0.0,3999.910352432905,-0.08964756709519861,-2.9902457336623953e-10,0.007428113720260558,0.2551880544322799,1.7296196670815027,0.014306539373324574,-1.1272960835162402e-06,-5.636480417581201e-07
53,-3.75,7.5,0.0,3999.971289584461,-0.028710415539080714,-9.576522861601305e-11,0.009254468373655277,0.20402162844139152,1.7298413958969179,0.01434943126167698,-3.6102640642729634e-07,-1.8051320321364817e-07
54,3.75,7.5,0.0,4000.0462881696785,0.0462881696785189,1.5439683014849533e-10,0.011096985635119927,0.16978081166173264,1.729654626406418,0.01428727486268842,5.820623367984769e-07,2.910311683992384e-07
55,11.25,7.5,0.0,4000.1353473976446,0.13534739764463666,4.514589647919835e-10,0.012948727153863325,0.14531187436590212,1.729544685532317,0.014302921214611457,1.7019602006252982e-06,8.509801003126491e-07
56,-11.25,15.0,0.0,3999.9314466000446,-0.06855339995536269,-2.2866377570167677e-10,0.00810703108756213,0.48089678997936647,1.7298286792308184,0.014349402606343653,-8.620421254637903e-07,-4.3102106273189517e-07
57,-3.75,15.0,0.0,3999.9923834302454,-0.007616569754645752,-2.5405502850719653e-11,0.00980774367647733,0.39234664174698236,1.729839561202494,0.014348548742661154,-9.577648933989048e-08,-4.788824466994524e-08
58,3.75,15.0,0.0,4000.0673816199674,0.0673816199673638,2.247552367156898e-10,0.011562405200617378,0.33030202981483875,1.7298336931179938,0.014349485629992114,8.473072806262152e-07,4.236536403131076e-07
59,11.25,15.0,0.0,4000.1564403783104,0.15644037831043534,5.218158049047209e-10,0.013349720319994377,0.28473394539651126,1.7298360062874023,0.014370612079877438,1.967199239058859e-06,9.835996195294295e-07
60,-11.25,-15.0,7.5,4007.431200597825,7.4312005978249545,2.478719345505322e-08,0.008091858757929126,5.802288517200219,1.7232932525969107,0.014174115680787702,9.344551783380504e-05,4.672275891690252e-05
61,-3.75,-15.0,7.5,4007.4920233888147,7.492023388814687,2.4990071343611363e-08,0.009789388830641262,5.890838665432604,1.7234295613131683,0.014184830559062155,9.421034945492913e-05,4.710517472746456e-05
